gene_symbols,highly_variable,means,dispersions,dispersions_norm,mean,std
ENSG00000163739,1,0.040262267,3.7728405,1.5482897,0.0076926313,0.13086239
ENSG00000163808,1,0.018082928,3.6007915,1.3559009,0.004197558,0.08870012
ENSG00000163833,1,0.0032297147,3.4607472,1.1993003,0.0006597701,0.03767688
ENSG00000163884,1,0.0006027135,3.4147527,1.1478682,0.00026231803,0.016201837
ENSG00000164047,1,0.008211432,4.8581567,2.761913,0.0019296209,0.057872977
ENSG00000164185,1,5.3335545e-05,3.5656765,1.3166344,1.5040288e-05,0.004672064
ENSG00000164399,1,0.0013371031,4.5442057,2.4108465,0.00014471324,0.020075502
ENSG00000164400,1,0.04693065,5.0568714,2.9841201,0.003043648,0.104374334
ENSG00000164576,1,0.1125496,3.8029706,1.5819818,0.026661333,0.22189058
ENSG00000164631,1,0.13830787,3.8378747,1.6210122,0.03667896,0.25034723
ENSG00000164690,1,0.00059341034,3.5955517,1.3500416,8.113644e-05,0.015403465
ENSG00000164692,1,0.00078092964,3.6146312,1.3713765,0.000118926946,0.017519867
ENSG00000164821,1,0.0027286552,4.5260854,2.390584,0.00022510444,0.027568528
ENSG00000164938,1,0.2143279,3.764688,1.5391734,0.05906777,0.32289812
ENSG00000165076,1,1.2525793e-05,3.4548504,1.1927063,2.155934e-06,0.0022696045
ENSG00000165462,1,0.00010363417,3.9043076,1.695299,2.2871549e-05,0.006399694
ENSG00000165506,1,0.3496907,3.4733055,1.145207,0.13097066,0.44503742
ENSG00000165507,1,0.0072116125,3.689486,1.4550809,0.0012514145,0.054790527
ENSG00000165606,1,0.00073628325,3.4619436,1.200638,0.00016169509,0.017792253
ENSG00000165682,1,0.14360578,3.935898,1.7306241,0.019335466,0.23768415
ENSG00000165802,1,0.14525162,3.9360898,1.7308385,0.0335066,0.24946299
ENSG00000165828,1,0.0018501922,3.4567695,1.1948522,0.00032232812,0.0281321
ENSG00000165879,1,0.06416791,3.4924884,1.2347939,0.019079205,0.17338209
ENSG00000165949,1,0.64996636,4.5435853,1.8766716,0.07553331,0.49653265
ENSG00000166091,1,0.23256975,4.066364,1.8765136,0.026916876,0.2940529
ENSG00000166105,1,0.024098298,3.70148,1.4684926,0.0043041143,0.09914423
ENSG00000166188,1,0.06455918,3.806258,1.5856578,0.014731925,0.16631043
ENSG00000166341,1,0.018807363,3.731072,1.5015833,0.0040400624,0.0888957
ENSG00000166589,1,2.9158757e-05,3.8135326,1.5937924,4.179062e-06,0.0032814178
ENSG00000166710,1,4.654484,4.1686525,1.4844716,3.9820213,1.6651466
ENSG00000166839,1,0.20943153,3.460244,1.1987375,0.051574234,0.31934237
ENSG00000166840,1,0.027219387,3.4320283,1.1671863,0.006379952,0.111448675
ENSG00000166856,1,0.00010984793,3.4697232,1.2093376,1.7815571e-05,0.0068402034
ENSG00000167244,1,3.6266734e-05,3.4827595,1.2239147,7.5553858e-06,0.00390392
ENSG00000167434,1,0.0035420659,3.8131669,1.5933836,0.00061868934,0.037719034
ENSG00000167476,1,0.4074057,3.966891,1.851541,0.056360066,0.4169187
ENSG00000167553,1,0.5496899,3.8209865,1.6427479,0.16040859,0.5329115
ENSG00000167971,1,0.0069069,3.5198913,1.2654364,0.0012058943,0.054339394
ENSG00000167986,1,0.47107396,3.470525,1.141228,0.15543364,0.5103793
ENSG00000167995,1,0.45536652,4.4213223,2.5018444,0.070054434,0.4220801
ENSG00000167996,1,3.8902981,5.2228427,1.855632,2.6628628,1.732095
ENSG00000168071,1,0.3478133,3.6166768,1.350375,0.104567856,0.42155722
ENSG00000168298,1,1.1700112,4.1109843,1.1759764,0.32401976,0.8496176
ENSG00000168329,1,0.38630593,3.7889879,1.5969568,0.09804333,0.4413009
ENSG00000168334,1,4.91717e-05,3.6717794,1.4352809,1.0810435e-05,0.0044757095
ENSG00000168497,1,0.42614615,4.3814683,2.444812,0.048230726,0.3913174
ENSG00000168542,1,0.0005684978,3.866427,1.6529399,7.040915e-05,0.014457327
ENSG00000168924,1,0.17491506,3.4665847,1.205828,0.052609995,0.29583064
ENSG00000169194,1,0.0037242163,3.8010802,1.5798681,0.0007218488,0.03888497
ENSG00000169245,1,0.014363081,3.8386686,1.6219001,0.0028579857,0.07859064
ENSG00000169429,1,0.559811,3.7364051,1.5217094,0.12311321,0.5445902
ENSG00000169594,1,5.101382e-05,3.5452585,1.2938026,1.2360625e-05,0.0043603387
ENSG00000169627,1,0.2422809,3.6772466,1.4413946,0.05414707,0.32541218
ENSG00000169704,1,0.33756945,4.3347087,2.377898,0.03348647,0.33974007
ENSG00000169710,1,0.08099357,3.45286,1.190481,0.022944752,0.19817977
ENSG00000169718,1,0.17508222,3.6940444,1.4601783,0.047958907,0.285045
ENSG00000169758,1,0.022871839,3.4910636,1.2332007,0.00439237,0.09897585
ENSG00000169877,1,0.023634842,3.4617164,1.2003841,0.0039749183,0.10198759
ENSG00000169894,1,0.00030655303,3.576705,1.3289669,6.2171835e-05,0.011133722
ENSG00000169906,1,0.0002150678,3.550406,1.2995586,3.141229e-05,0.0092534255
ENSG00000169908,1,0.0010538453,3.4569325,1.1950347,0.00024762892,0.022128863
ENSG00000169951,1,0.056038335,3.729748,1.5001028,0.018749768,0.16874275
ENSG00000170476,1,0.19347005,3.4446418,1.1812909,0.04562834,0.3088307
ENSG00000170484,1,0.00065743487,3.792382,1.5701413,0.00013902596,0.01674075
ENSG00000170915,1,0.041698217,3.4120586,1.1448556,0.013827829,0.14468618
ENSG00000170967,1,0.00031661591,3.5789623,1.331491,4.2919586e-05,0.011223227
ENSG00000171611,1,0.18371467,4.14767,1.9674315,0.021791529,0.2579749
ENSG00000171864,1,0.0016405791,3.6503065,1.4112695,0.00023256974,0.025314627
ENSG00000172046,1,0.12273815,3.4828877,1.2240584,0.033062376,0.24375558
ENSG00000172232,1,0.016067833,4.1565037,1.9773098,0.004831352,0.086502194
ENSG00000172236,1,0.0008314253,4.020093,1.8247728,0.00017031281,0.018348416
ENSG00000172320,1,9.8446235e-06,3.4833484,1.2245734,1.7294534e-06,0.0018996486
ENSG00000172425,1,0.0034908603,3.4869657,1.2286183,0.00082903105,0.03901019
ENSG00000172819,1,0.08000031,3.4057598,1.1378123,0.025929239,0.2037024
ENSG00000172943,1,0.26953346,3.4394557,1.1754918,0.08418002,0.37507585
ENSG00000173077,1,0.10905694,3.432399,1.1676009,0.026391473,0.22624974
ENSG00000173080,1,0.001600969,3.5325513,1.2795932,0.00023821699,0.025705356
ENSG00000173110,1,0.047516536,3.5743299,1.326311,0.014538119,0.15211074
ENSG00000173269,1,0.000982317,3.4536293,1.1913408,0.00024921066,0.02087622
ENSG00000173369,1,0.04188316,3.9934874,1.7950218,0.0065813875,0.12978896
ENSG00000173372,1,0.07544096,3.5944655,1.3488269,0.015142879,0.18558457
ENSG00000173442,1,0.35014465,3.896508,1.750821,0.09283336,0.4083677
ENSG00000173567,1,0.07308803,3.6079636,1.3639208,0.014252251,0.17672645
ENSG00000173868,1,0.015467431,3.473597,1.2136693,0.00320408,0.08329539
ENSG00000174038,1,0.0014819761,3.4242973,1.1585412,0.00033551312,0.02558425
ENSG00000174225,1,0.004292941,3.4166489,1.1499887,0.00095946586,0.04366739
ENSG00000174579,1,0.5590033,3.5493798,1.2540715,0.2020398,0.56514895
ENSG00000174672,1,0.004123305,3.4921875,1.2344575,0.00077109307,0.04185147
ENSG00000174963,1,3.694482e-05,3.5143778,1.2592711,7.0998367e-06,0.0038098206
ENSG00000175073,1,0.46734768,5.5822563,4.163172,0.10639004,0.436256
ENSG00000175097,1,0.00063528423,3.702131,1.4692209,0.00013447499,0.016606214
ENSG00000175336,1,0.0011060712,3.4380348,1.1739029,0.00022423101,0.022008527
ENSG00000175485,1,1.6625208e-05,3.7288988,1.4991529,2.734402e-06,0.0025079276
ENSG00000175604,1,0.005629036,3.465594,1.20472,0.0009699707,0.049013775
ENSG00000175793,1,0.0014584045,3.8045857,1.5837877,0.0004577267,0.02620335
ENSG00000175894,1,0.0071832165,3.491419,1.2335984,0.0016187457,0.056437127
ENSG00000175899,1,0.4146418,4.3122134,2.3457065,0.08200837,0.4180988
ENSG00000176349,1,0.0058263564,3.6184468,1.3756434,0.001058616,0.049653366
ENSG00000176383,1,0.011195482,3.6059012,1.3616146,0.0019415715,0.06841579
ENSG00000176868,1,0.033707604,3.5391786,1.2870041,0.0056818393,0.11970268
ENSG00000177084,1,0.08997197,3.489212,1.2311304,0.024609836,0.20841227
ENSG00000177202,1,4.1149295e-05,4.5402527,2.4064262,2.8577717e-06,0.0032259517
ENSG00000177272,1,0.5584501,3.611781,1.3433689,0.18199381,0.5545528
ENSG00000177374,1,0.033053223,3.9272642,1.7209697,0.009844584,0.12573092
ENSG00000177602,1,0.003530329,3.9081373,1.6995814,0.00085582695,0.039634474
ENSG00000177640,1,0.007869258,3.4286625,1.1634225,0.001640438,0.0590603
ENSG00000177731,1,0.39732888,3.9076786,1.7668062,0.11373553,0.44110355
ENSG00000177738,1,0.28808725,3.485308,1.2267646,0.079748,0.37976158
ENSG00000177757,1,0.0039041138,3.4542847,1.1920738,0.0007167751,0.041325532
ENSG00000177947,1,0.0002210382,3.5551343,1.3048459,3.9452552e-05,0.009667563
ENSG00000178209,1,0.7701803,4.1457686,1.4542743,0.21321745,0.64491886
ENSG00000178502,1,0.22271754,3.4532843,1.190955,0.05779662,0.3340583
ENSG00000178685,1,0.23702729,3.5515149,1.3007985,0.08197539,0.34974468
ENSG00000178726,1,0.103136405,3.7411976,1.5129058,0.024255328,0.21626237
ENSG00000178814,1,0.006098658,3.4662273,1.2054284,0.0018713905,0.053773828
ENSG00000178921,1,0.098520905,3.5730765,1.3249092,0.022329845,0.21054597
ENSG00000179270,1,0.00013325359,3.5858262,1.3391662,2.6319214e-05,0.007501851
ENSG00000179348,1,0.0128669785,3.6138384,1.3704901,0.00259034,0.07604728
ENSG00000179562,1,0.14264697,3.4629967,1.2018157,0.03788356,0.2642533
ENSG00000179583,1,0.23845264,3.5124555,1.2571216,0.067395076,0.34677428
ENSG00000179855,1,0.0072482824,3.5633395,1.314021,0.0016626909,0.056540202
ENSG00000179869,1,0.010335024,4.319741,2.159845,0.0014744495,0.058624133
ENSG00000179935,1,0.0056847846,3.6919656,1.4578537,0.0008081507,0.04746952
ENSG00000180035,1,0.12718812,3.5525472,1.301953,0.028050307,0.23992042
ENSG00000180210,1,0.0025564719,3.4242206,1.1584554,0.000564938,0.033617783
ENSG00000180264,1,0.00011421289,3.5043309,1.2480365,3.993718e-05,0.0067797173
ENSG00000180332,1,0.004334611,3.464724,1.2037474,0.0008247501,0.04314765
ENSG00000180423,1,0.108174644,3.4478345,1.184861,0.025097637,0.22401612
ENSG00000180525,1,0.00014092821,3.5463588,1.295033,2.7159684e-05,0.007604633
ENSG00000180573,1,0.5782743,4.3664494,2.4233198,0.11545039,0.50679135
ENSG00000180846,1,0.0024161448,3.5663118,1.3173449,0.00041494914,0.031654574
ENSG00000181143,1,0.0042984695,3.6626556,1.4250786,0.0010496577,0.04316848
ENSG00000181518,1,1.6589709e-05,3.559896,1.3101705,2.6735913e-06,0.0024993892
ENSG00000181541,1,0.0009122565,3.650584,1.4115798,0.000116389085,0.01887805
ENSG00000181754,1,0.021455284,3.634087,1.3931327,0.0057444763,0.09835814
ENSG00000181800,1,0.008559768,3.6484756,1.4092224,0.0014489323,0.059823535
ENSG00000182070,1,2.7988099e-05,3.4390225,1.1750072,1.01490605e-05,0.0032180485
ENSG00000182325,1,0.081558436,3.422781,1.1568456,0.018473744,0.19201611
ENSG00000182333,1,0.00013291632,3.4611638,1.199766,2.0397145e-05,0.0075561726
ENSG00000182492,1,0.00042183258,3.4477007,1.1847115,5.9045335e-05,0.013261482
ENSG00000182541,1,0.31628078,3.4989777,1.1819445,0.09479119,0.40588912
ENSG00000182578,1,0.20064689,4.0639358,1.8737984,0.051116798,0.3028919
ENSG00000182652,1,3.683936e-05,3.438897,1.1748668,7.2907637e-06,0.003808247
ENSG00000182791,1,0.0015658743,3.5809689,1.3337349,0.0004040666,0.026601372
ENSG00000183153,1,0.0008527313,3.873232,1.6605494,0.0001352072,0.01855741
ENSG00000183242,1,0.00038459705,3.9775987,1.7772546,0.00016104546,0.012363921
ENSG00000183260,1,0.0021463884,3.6582053,1.4201021,0.00029726792,0.029073182
ENSG00000183654,1,9.6770345e-05,3.681929,1.4466306,3.2090036e-05,0.0058994726
ENSG00000183674,1,3.3822907e-05,3.6588304,1.420801,1.032188e-05,0.003443185
ENSG00000183733,1,0.00024202804,3.5887816,1.3424712,8.960145e-05,0.010030211
ENSG00000183784,1,0.07988253,3.7323618,1.5030255,0.012582702,0.17956154
ENSG00000183888,1,7.310473e-05,3.632995,1.3919113,1.3018791e-05,0.005315227
ENSG00000183977,1,0.025230506,3.46229,1.2010255,0.004978578,0.10454324
ENSG00000183979,1,0.0007067468,3.538447,1.2861857,0.0001471423,0.01753747
ENSG00000184113,1,0.06566574,3.5359144,1.2833538,0.010756275,0.16870114
ENSG00000184166,1,0.00091865164,3.4217722,1.1557176,0.00018228806,0.020013293
ENSG00000184343,1,0.0005101396,3.4613757,1.2000033,9.153312e-05,0.014850868
ENSG00000184357,1,0.05319988,3.4674456,1.2067904,0.013687111,0.16197905
ENSG00000184574,1,0.056605536,3.5437405,1.2921051,0.017924739,0.17066254
ENSG00000184702,1,0.06574969,3.4556673,1.19362,0.011420083,0.17106424
ENSG00000184731,1,0.0023573604,3.4409297,1.17714,0.0006548116,0.03349261
ENSG00000185013,1,0.014267032,3.5209262,1.2665939,0.0025265384,0.07761533
ENSG00000185615,1,0.00038550392,3.6032047,1.3585992,5.3850737e-05,0.01228633
ENSG00000186009,1,0.0001062124,4.057662,1.8667829,1.444363e-05,0.0063214726
ENSG00000186272,1,0.04606591,3.4118521,1.1446247,0.012160338,0.14752708
ENSG00000186407,1,0.34910244,3.7296114,1.5119876,0.09460555,0.4243905
ENSG00000186529,1,0.014703899,3.5214448,1.2671738,0.002799985,0.08052199
ENSG00000186635,1,0.46962416,3.8268921,1.6511989,0.14158954,0.4974149
ENSG00000186710,1,0.012585776,3.4858356,1.2273545,0.0021497398,0.073407814
ENSG00000186919,1,0.031075675,3.6937654,1.4598662,0.005334806,0.113585405
ENSG00000187003,1,1.4310654e-05,3.896412,1.6864698,1.6127067e-06,0.0021819668
ENSG00000187051,1,0.7644576,3.8522992,1.1426715,0.31384167,0.67981523
ENSG00000187372,1,1.2447157e-05,3.8619754,1.6479623,1.3509319e-06,0.0020043573
ENSG00000187642,1,0.0008854954,3.5472822,1.2960654,0.00014318226,0.01922619
ENSG00000187699,1,0.15644911,3.6220906,1.379718,0.03003996,0.2628793
ENSG00000188163,1,0.0026986343,3.6897888,1.4554195,0.00046970817,0.03339377
ENSG00000188365,1,0.0015347714,3.4971738,1.2400334,0.00025865037,0.025470734
ENSG00000188368,1,0.019822543,3.5186145,1.2640088,0.0035117452,0.09219636
ENSG00000188403,1,0.00010203719,3.6534815,1.41482,1.8156637e-05,0.0062566693
ENSG00000188452,1,0.0778559,3.451608,1.1890806,0.0139781665,0.18631116
ENSG00000188522,1,0.037363064,3.4489963,1.1861602,0.009067892,0.13155696
ENSG00000188536,1,0.44624332,6.6696887,5.7193165,0.019152856,0.25913075
ENSG00000188636,1,0.05228973,3.5377939,1.2854556,0.013100734,0.15469955
ENSG00000188747,1,0.044761457,3.5457814,1.2943873,0.014993499,0.15175198
ENSG00000188897,1,0.11567416,3.5327191,1.2797807,0.030346064,0.23767328
ENSG00000188909,1,3.1668093e-05,3.689741,1.4553659,5.9011804e-06,0.0033300433
ENSG00000189238,1,0.010271884,3.4426231,1.1790335,0.0019992902,0.06714194
ENSG00000189253,1,6.944129e-05,4.288069,2.1244292,7.358606e-06,0.0045910366
ENSG00000196155,1,0.020328294,3.433588,1.1689304,0.0051891967,0.0964111
ENSG00000196415,1,0.004392758,5.393789,3.3608685,0.0003553446,0.03049571
ENSG00000196497,1,0.08062029,3.4691834,1.208734,0.022102643,0.19610877
ENSG00000196535,1,0.21404755,3.543796,1.2921673,0.06173107,0.32580417
ENSG00000196557,1,0.003300644,3.4083476,1.1407061,0.0009226394,0.039682474
ENSG00000196565,1,0.13128048,5.027519,2.951298,0.011372287,0.19165343
ENSG00000196576,1,0.1737984,3.6629577,1.4254162,0.04984422,0.29001278
ENSG00000196811,1,0.0022867122,3.5499573,1.299057,0.00042890923,0.030776635
ENSG00000196932,1,4.8536433e-05,3.5306249,1.277439,1.35121845e-05,0.0045399694
ENSG00000197162,1,0.04532768,3.5493188,1.298343,0.0155018885,0.15409338
ENSG00000197226,1,0.27530688,3.559598,1.3098372,0.08232721,0.3724601
ENSG00000197253,1,0.00046614744,3.6606433,1.4228284,0.00011189667,0.0138827255
ENSG00000197353,1,0.07580905,3.6446276,1.4049191,0.012269514,0.18021812
ENSG00000197408,1,0.000119750875,3.4989552,1.2420253,3.404061e-05,0.0071331016
ENSG00000197461,1,0.04018127,3.5706165,1.3221585,0.0070383158,0.13213482
ENSG00000197561,1,0.008617983,4.0575914,1.8667043,0.002315362,0.06149435
ENSG00000197629,1,0.2878462,3.6151383,1.3719436,0.09224746,0.38784912
ENSG00000197632,1,0.1395143,3.5078886,1.2520149,0.029940097,0.25783828
ENSG00000197705,1,0.07808471,3.607673,1.3635958,0.021525592,0.1973358
ENSG00000197714,1,0.35283807,3.8856125,1.7352293,0.07713324,0.4061389
ENSG00000197768,1,4.4706096e-05,3.483053,1.2242432,7.855084e-06,0.0043072305
ENSG00000197774,1,0.3421186,4.028172,1.9392359,0.046311732,0.3706525
ENSG00000197794,1,0.0007820543,4.3913507,2.2399209,0.00013588315,0.0177263
ENSG00000197838,1,0.00010827058,3.8713667,1.658464,2.5193047e-05,0.006286457
ENSG00000197915,1,0.00038833945,3.4614956,1.2001374,7.440396e-05,0.013122131
ENSG00000197953,1,6.9611386e-05,3.845699,1.6297616,8.863051e-06,0.005033854
ENSG00000198077,1,0.0002566823,3.6091301,1.3652254,4.8530746e-05,0.010265279
ENSG00000198400,1,0.038541112,3.4072018,1.1394247,0.009809536,0.13523251
ENSG00000198455,1,0.075347625,3.4727821,1.212758,0.018284438,0.18521044
ENSG00000198711,1,0.007971801,3.6096172,1.36577,0.0012549545,0.05659867
ENSG00000198727,1,3.7112286,4.8669815,2.3565352,2.895667,1.4709561
ENSG00000198886,1,3.210455,4.2940702,1.259267,2.4204705,1.417341
ENSG00000198888,1,3.0748072,4.2738376,1.2352502,2.2745862,1.4001117
ENSG00000198899,1,3.4526484,5.143506,3.1481092,2.5417907,1.4787419
ENSG00000198910,1,0.0067992997,3.9337776,1.7282528,0.0014007163,0.052520666
ENSG00000198934,1,0.04736033,3.506318,1.2502587,0.012493968,0.14826195
ENSG00000198938,1,3.9898136,5.361527,2.046867,3.1458483,1.5349865
ENSG00000203395,1,0.015669713,3.496558,1.2393448,0.0027835825,0.08282167
ENSG00000203497,1,0.21389319,3.516535,1.2616835,0.057484217,0.3263907
ENSG00000203527,1,2.216524e-05,3.7843516,1.5611615,2.3134724e-06,0.002810738
ENSG00000203618,1,0.6362511,5.5037603,2.8961751,0.042797834,0.3933224
ENSG00000203734,1,0.028614983,3.4189286,1.152538,0.0059163566,0.11201257
ENSG00000203772,1,0.0007308254,3.5974562,1.3521713,0.000114320246,0.017274626
ENSG00000204021,1,0.00075365306,3.5745764,1.3265865,0.0001405553,0.01799716
ENSG00000204091,1,0.0007159006,3.4257057,1.160116,0.00013501661,0.017562794
ENSG00000204283,1,0.0042959535,3.499873,1.2430514,0.0013500346,0.045660216
ENSG00000204323,1,0.061805032,3.743568,1.5155563,0.009611652,0.15853064
ENSG00000204388,1,0.07552574,4.029006,1.8347393,0.019503582,0.18479338
ENSG00000204389,1,0.18907855,4.147209,1.9669168,0.052933153,0.30202153
ENSG00000204420,1,0.21952146,4.015932,1.8201201,0.029726958,0.29266375
ENSG00000204424,1,0.056898937,3.4125276,1.1453801,0.009613362,0.15940438
ENSG00000204618,1,0.0010892785,3.4153683,1.1485566,0.00020956794,0.021878183
ENSG00000204666,1,0.009160814,3.5473702,1.296164,0.0017333108,0.062078662
ENSG00000204685,1,0.16949841,3.6605754,1.4227525,0.03956856,0.2797291
ENSG00000204767,1,0.19248511,3.5332408,1.280364,0.045077745,0.3010254
ENSG00000204792,1,0.011015578,3.4610417,1.1996294,0.0021461581,0.06959279
ENSG00000204872,1,0.028653322,3.493596,1.2360325,0.0047417735,0.111312136
ENSG00000204936,1,0.006443656,3.6063473,1.3621135,0.00091432745,0.05120671
ENSG00000204941,1,4.211258e-05,3.7131572,1.4815505,9.02123e-06,0.0038727277
ENSG00000205231,1,0.0005138638,3.5015297,1.2449043,0.00010611537,0.0148352515
ENSG00000205414,1,0.00022438003,3.5923135,1.3464206,5.0592025e-05,0.009752602
ENSG00000205424,1,0.00013842287,3.8027296,1.5817124,2.2579034e-05,0.0073148473
ENSG00000205890,1,8.827399e-05,3.6269448,1.3851458,2.0659902e-05,0.006072952
ENSG00000205923,1,0.005476911,3.5199142,1.265462,0.00087628036,0.04772474
ENSG00000205978,1,0.0017297714,3.416872,1.1502383,0.00044999048,0.028037671
ENSG00000206028,1,0.0073917964,3.4257298,1.160143,0.0015115461,0.057040785
ENSG00000206172,1,0.32302943,6.1559753,4.984179,0.021157388,0.25282812
ENSG00000206177,1,0.03587128,4.1027966,1.9172537,0.0045272945,0.11402986
ENSG00000206203,1,3.363474e-05,3.886072,1.6749074,3.398408e-06,0.0033360207
ENSG00000211592,1,1.5443958,6.993061,1.7456064,0.1935454,0.7961297
ENSG00000211594,1,0.00050724956,4.9898744,2.9092026,5.611525e-05,0.012244681
ENSG00000211596,1,0.00010842434,4.023871,1.828997,1.8628134e-05,0.006196198
ENSG00000211597,1,0.0005396171,6.8873305,5.030978,3.127705e-05,0.008796146
ENSG00000211598,1,0.57181716,7.814315,7.3573074,0.026238492,0.29440606
ENSG00000211599,1,0.014617406,6.6358204,4.7497344,0.0013280341,0.056394543
ENSG00000211611,1,0.23722926,8.53026,6.8681374,0.000953249,0.072147995
ENSG00000211623,1,0.0016931945,6.0063252,4.0458198,0.00018545709,0.02106208
ENSG00000211625,1,0.026116753,6.3864927,4.4709315,0.0021606726,0.079492904
ENSG00000211626,1,0.00011258309,4.636318,2.5138485,1.2590097e-05,0.0056991465
ENSG00000211632,1,0.016745755,6.8648458,5.0058355,0.0014926743,0.059663557
ENSG00000211637,1,0.24767281,6.940122,5.090011,0.018872505,0.2315268
ENSG00000211638,1,0.06870242,7.445206,5.654807,0.0026490483,0.09137394
ENSG00000211639,1,0.012847188,6.3651,4.447009,0.0015494803,0.05917792
ENSG00000211640,1,0.1248748,7.0979786,5.2665296,0.011076286,0.17150986
ENSG00000211642,1,0.044829026,7.4346294,5.6429796,0.0023792523,0.080880694
ENSG00000211643,1,0.0071951873,6.343668,4.4230433,0.000950439,0.046966925
ENSG00000211644,1,0.40667844,7.70285,7.1977983,0.025544455,0.26961237
ENSG00000211647,1,0.001698203,4.8032174,2.700479,0.00028669374,0.024492823
ENSG00000211648,1,0.20659763,7.736648,5.980704,0.009626731,0.16747466
ENSG00000211649,1,0.089150436,7.6018734,5.8299956,0.004766136,0.11909859
ENSG00000211650,1,0.032055832,7.2934756,5.4851384,0.0018597329,0.07457185
ENSG00000211651,1,0.250206,7.6956973,5.9349113,0.013779735,0.19757299
ENSG00000211652,1,0.07676288,7.671522,5.9078784,0.0035241644,0.10324129
ENSG00000211653,1,0.33235285,7.645276,7.1154084,0.017492086,0.23471732
ENSG00000211654,1,0.0101212775,7.0986724,5.2673054,0.00054375775,0.041151408
ENSG00000211655,1,0.02089733,7.2997656,5.4921722,0.0017090341,0.06657461
ENSG00000211658,1,0.031818938,7.132004,5.3045774,0.002612269,0.08237294
ENSG00000211659,1,0.35681853,7.585006,7.0291605,0.022513667,0.25939724
ENSG00000211660,1,0.24424334,7.5827093,5.808566,0.0128774345,0.19601302
ENSG00000211661,1,0.001229009,8.124078,6.4139357,3.089356e-05,0.009585474
ENSG00000211662,1,0.2527518,7.603682,5.832018,0.01634749,0.21436472
ENSG00000211663,1,0.28022018,7.387055,5.589781,0.016342912,0.22519873
ENSG00000211664,1,0.03940449,7.6377625,5.870127,0.001972592,0.07440613
ENSG00000211665,1,0.03189417,6.2354703,4.302055,0.0018104152,0.08188835
ENSG00000211666,1,0.5743512,7.7382,7.2483854,0.032342512,0.31498146
ENSG00000211667,1,0.0017644679,6.0610433,4.1070065,0.0002680406,0.023407884
ENSG00000211668,1,0.23372667,7.612351,5.841712,0.013403751,0.19804986
ENSG00000211669,1,0.10023865,7.5146446,5.732455,0.007254151,0.13715337
ENSG00000211670,1,0.047547333,7.156467,5.3319325,0.004107337,0.103313304
ENSG00000211672,1,0.006535214,6.065608,4.1121106,0.00060870335,0.04204065
ENSG00000211673,1,0.3034834,7.4380546,6.818869,0.01873979,0.23400152
ENSG00000211676,1,0.00047876468,4.6886373,2.5723531,8.2145845e-05,0.012414548
ENSG00000211677,1,0.69369775,6.5414376,3.9979699,0.076381475,0.47290388
ENSG00000211678,1,0.0025415476,4.6732163,2.5551093,0.0003876429,0.028874347
ENSG00000211679,1,0.5176429,6.6156073,5.641925,0.05434056,0.38733804
ENSG00000211684,1,1.2765284e-05,3.5975134,1.3522353,2.2001318e-06,0.002155004
ENSG00000211685,1,0.03138011,5.763632,3.7744348,0.0033384617,0.09305089
ENSG00000211692,1,0.014738962,5.9144998,3.9431384,0.001853233,0.055208072
ENSG00000211694,1,0.279799,7.786947,6.036948,0.031498864,0.25032982
ENSG00000211695,1,0.23519626,7.3382077,5.5351586,0.03518964,0.27396145
ENSG00000211696,1,0.07848706,7.4776344,5.691069,0.008718913,0.12908636
ENSG00000211697,1,0.047878463,7.3396125,5.53673,0.007421889,0.112884425
ENSG00000211698,1,0.07575781,7.4803276,5.6940804,0.0102667315,0.13794489
ENSG00000211699,1,0.098348774,7.3221803,5.5172367,0.013758348,0.15547921
ENSG00000211706,1,1.5005937,8.354562,2.446254,0.02309039,0.3199863
ENSG00000211710,1,1.453155,8.468114,3.2548254,0.021384183,0.3111351
ENSG00000211713,1,0.80556625,8.181425,5.7392917,0.009072903,0.20100915
ENSG00000211714,1,1.3247604,8.455069,3.24668,0.018271865,0.28757763
ENSG00000211715,1,0.026960118,6.8769975,5.0194235,0.00066487043,0.049628817
ENSG00000211716,1,1.8570157,8.409299,2.541913,0.03232167,0.38564903
ENSG00000211717,1,0.35361725,8.153062,7.842064,0.0035508247,0.12584725
ENSG00000211720,1,0.7190707,8.591775,6.174996,0.005302257,0.16145302
ENSG00000211721,1,1.7762396,8.372944,2.52228,0.031699624,0.37699607
ENSG00000211724,1,1.2469481,8.456592,3.2476306,0.015325372,0.26471266
ENSG00000211725,1,1.0801516,8.411563,5.2754517,0.011888191,0.23502398
ENSG00000211727,1,1.5224024,8.311945,2.4243226,0.022891695,0.32675552
ENSG00000211728,1,1.2795159,8.407923,3.2172406,0.016996164,0.27622637
ENSG00000211731,1,0.0048256153,7.455049,5.665813,0.0002946705,0.023868166
ENSG00000211734,1,2.3869383,8.5416975,4.0033603,0.055779435,0.50787514
ENSG00000211739,1,0.026334848,6.812442,4.9472365,0.0005804701,0.049787235
ENSG00000211745,1,1.7276968,8.462968,2.5020413,0.027139872,0.35851783
ENSG00000211746,1,2.194975,8.456396,2.845769,0.048118196,0.46779034
ENSG00000211747,1,2.7961473,8.539273,2.664455,0.08913971,0.6379267
ENSG00000211749,1,0.29815507,7.670972,7.1521797,0.00578705,0.14481929
ENSG00000211750,1,1.1406716,8.408476,5.2725096,0.014443713,0.25271636
ENSG00000211751,1,1.4764023,5.362963,1.3158975,0.5247952,0.99479914
